CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId_posts,userId_users
0,0,Reputation,624,6,91,1734.0,44,6329,2817.0,6329
1,0,Reputation,292,2,3,648.0,39,6355,1929.0,6355
3,7,Reputation,515,4,120,,111,6369,919.0,6369
0,0,Reputation,467,1,11,,48,6434,2485.0,6434
2,0,Reputation,1396,7,93,,117,6446,919.0,6446
3,0,Reputation,840,16,0,,31,6476,159.0,6476
7,0,Reputation,658,2,4,573.0,16,6484,2793.0,6484
1,3,Reputation,511,0,33,,356,6489,,6489
3,3,Reputation,1453,3,111,,241,6552,2775.0,6552
0,1,Reputation,354,5,28,341.0,58,6575,2820.0,6575
0,1,Reputation,470,2,93,314.0,64,6577,1434.0,6577
0,0,Reputation,506,3,298,697.0,55,6579,,6579
0,0,Reputation,890,3,43,601.0,61,6637,1320.0,6637
0,1,Reputation,741,1,36,434.0,171,6640,,6640
0,1,Reputation,305,2,3,159.0,38,6648,1833.0,6648
0,0,Reputation,300,7,26,1337.0,11,6664,2961.0,6664
8,0,Reputation,941,4,22,,104,6666,2392.0,6666
1,0,Reputation,273,6,3,1066.0,18,6720,1643.0,6720
5,2,Reputation,821,4,32,2873.0,98,6723,2980.0,6723
2,0,Reputation,451,3,8,114.0,19,6725,1205.0,6725
1,1,Reputation,267,3,36,,52,6750,919.0,6750
0,0,Reputation,776,0,0,,43,6768,2669.0,6768
0,1,Reputation,573,2,66,,59,6793,2970.0,6793
1,2,Reputation,355,2,6,,19,6828,2902.0,6828
0,0,Reputation,318,4,0,,63,6829,364.0,6829
0,3,Reputation,553,3,22,,28,6845,,6845
0,0,Reputation,276,1,8,,50,6875,3038.0,6875
4,0,Reputation,429,10,19,,38,6877,2425.0,6877
2,0,Reputation,592,4,148,,83,6884,919.0,6884
0,27,Reputation,1178,5,454,502.0,334,6897,221.0,6897
0,1,Reputation,462,1,97,,52,6917,221.0,6917
1,2,Reputation,1299,23,165,2914.0,385,6920,2942.0,6920
1,0,Reputation,356,2,2,,50,6929,2392.0,6929
6,1,Reputation,252,6,34,1137.0,29,6946,1833.0,6946
1,11,Reputation,2413,2,152,,266,6961,2116.0,6961
5,0,Reputation,441,2,2,452.0,148,6967,2817.0,6967
5,0,Reputation,261,10,11,,22,6977,2970.0,6977
2,0,Reputation,591,5,19,,64,6993,2028.0,6993
1,0,Reputation,254,5,6,,40,7064,449.0,7064
5,21,Reputation,7663,10,550,,878,7071,449.0,7071
0,0,Reputation,273,5,17,,19,7138,930.0,7138
2,0,Reputation,331,3,10,,33,7169,1913.0,7169
2,0,Reputation,589,1,106,,32,7170,1913.0,7170
5,3,Reputation,577,2,37,144.0,34,7172,253.0,7172
2,0,Reputation,1006,13,9,,53,7199,1934.0,7199
10,63,Reputation,5430,89,463,13094.0,1604,7224,21466.0,7224
0,2,Reputation,832,6,47,1818.0,80,7244,3253.0,7244
2,56,Reputation,6216,6,625,4159.0,338,7250,2635.0,7250
0,0,Reputation,314,5,30,390.0,37,7251,223.0,7251
6,0,Reputation,317,7,9,,34,7255,2592.0,7255
3,0,Reputation,429,4,14,1434.0,32,7259,3263.0,7259
1,125,Reputation,37083,1,8641,,5554,7290,2392.0,7290
2,0,Reputation,376,9,4,315.0,22,7336,603.0,7336
9,1,Reputation,3101,6,46,,125,7365,2116.0,7365
0,3,Reputation,607,2,64,,70,7397,2669.0,7397
0,0,Reputation,583,1,84,,66,7411,21874.0,7411
0,0,Reputation,260,7,97,706.0,63,7419,847.0,7419
5,1,Reputation,700,5,10,,29,7425,2860.0,7425
1,3,Reputation,283,4,48,260.0,57,7482,,7482
1,0,Reputation,1668,16,0,1992.0,170,7497,3347.0,7497
1,1,Reputation,410,11,104,1143.0,15,7515,2260.0,7515
1,0,Reputation,268,2,11,135.0,11,7521,179.0,7521
2,0,Reputation,381,8,22,,9,7529,2975.0,7529
4,11,Reputation,11520,4,460,2947.0,1101,7555,3333.0,7555
3,0,Reputation,397,4,29,,45,7556,3369.0,7556
0,2,Reputation,397,8,10,255.0,27,7591,1118.0,7591
2,4,Reputation,639,0,49,,151,7616,2719.0,7616
1,4,Reputation,604,2,84,238.0,56,7620,,7620
4,0,Reputation,498,9,17,357.0,27,7644,2392.0,7644
3,0,Reputation,661,1,1,382.0,74,7647,1329.0,7647
2,0,Reputation,1033,1,18,,34,7690,5792.0,7690
0,0,Reputation,374,20,8,840.0,54,7734,1537.0,7734
0,1,Reputation,441,7,23,,42,7787,495.0,7787
1,6,Reputation,1683,4,26,166.0,183,7788,199.0,7788
1,0,Reputation,937,4,128,2143.0,180,7795,,7795
4,3,Reputation,296,6,20,144.0,100,7817,603.0,7817
1,0,Reputation,326,4,5,,5,7819,1739.0,7819
1,110,Reputation,8635,13,49,,666,7828,159.0,7828
0,0,Reputation,660,3,17,,39,7837,3411.0,7837
0,0,Reputation,274,6,169,,60,7883,919.0,7883
3,0,Reputation,278,6,270,,35,7964,3500.0,7964
1,187,Reputation,11631,6,1230,254.0,1050,7972,2993.0,7972
0,0,Reputation,642,3,24,783.0,129,8006,3588.0,8006
2,6,Reputation,7972,7,108,621.0,662,8013,3618.0,8013
3,5,Reputation,405,2,42,524.0,30,8041,3604.0,8041
0,0,Reputation,321,3,11,,33,8053,3567.0,8053
1,5,Reputation,288,6,71,,44,8067,686.0,8067
1,26,Reputation,4460,4,223,,393,8076,223.0,8076
3,0,Reputation,313,4,1,,33,8086,2975.0,8086
0,1,Reputation,748,8,152,,194,8101,919.0,8101
1,0,Reputation,443,3,10,,60,8112,1569.0,8112
0,3,Reputation,311,6,26,1306.0,70,8114,3019.0,8114
1,0,Reputation,1726,8,75,,260,8120,449.0,8120
7,2,Reputation,1047,7,25,5439.0,176,8137,3376.0,8137
2,24,Reputation,3008,4,350,,330,8141,2645.0,8141
0,4,Reputation,995,7,66,,81,8165,401.0,8165
2,0,Reputation,401,13,189,1189.0,76,8196,3725.0,8196
0,0,Reputation,1084,3,11,,137,8200,2116.0,8200
0,0,Reputation,1406,3,64,,105,8207,3567.0,8207
4,0,Reputation,614,38,6,,25,8226,3019.0,8226
2,1,Reputation,583,17,35,3226.0,78,8242,812.0,8242
0,0,Reputation,414,5,62,,54,8289,449.0,8289
3,0,Reputation,599,9,20,,61,8320,449.0,8320
0,0,Reputation,308,3,6,,35,8336,3376.0,8336
3,8,Reputation,2182,7,79,1303.0,378,8373,1349.0,8373
9,0,Reputation,477,8,267,672.0,17,8401,3572.0,8401
0,44,Reputation,5564,2,270,,1250,8402,686.0,8402
0,22,Reputation,4193,4,2319,,462,8413,485.0,8413
6,0,Reputation,345,3,17,755.0,31,8447,2956.0,8447
0,5,Reputation,3111,3,121,,270,8451,279.0,8451
6,0,Reputation,267,9,49,415.0,15,8462,1531.0,8462
3,0,Reputation,391,14,7,2187.0,34,8485,3788.0,8485
1,0,Reputation,372,3,41,,27,8489,2392.0,8489
1,25,Reputation,5115,3,733,,719,8507,1351.0,8507
2,1,Reputation,918,6,49,,89,8539,686.0,8539
4,3,Reputation,1130,2,475,,131,8580,795.0,8580
0,0,Reputation,273,10,18,6014.0,25,8590,3582.0,8590
0,15,Reputation,2526,7,497,8720.0,462,8605,1537.0,8605
9,0,Reputation,340,10,17,1227.0,67,8662,2820.0,8662
0,0,Reputation,789,2,11,,115,8676,3864.0,8676
1,1,Reputation,356,6,17,,38,8694,919.0,8694
0,4,Reputation,893,2,50,104.0,64,8724,2719.0,8724
0,0,Reputation,548,2,14,,42,8762,3785.0,8762
8,0,Reputation,519,1,33,,44,8763,2392.0,8763
2,0,Reputation,565,2,22,564.0,279,8783,3900.0,8783
4,0,Reputation,259,2,6,802.0,12,8797,3908.0,8797
3,0,Reputation,455,14,10,2982.0,48,8807,2817.0,8807
8,0,Reputation,425,5,0,,45,8871,1307.0,8871
0,1,Reputation,487,2,9,,17,8926,2817.0,8926
2,5,Reputation,1354,4,100,,430,8927,696.0,8927
0,0,Reputation,258,0,131,,30,8937,1050.0,8937
5,11,Reputation,567,7,147,8285.0,90,8960,3579.0,8960
0,0,Reputation,748,1,76,,69,8991,3911.0,8991
1,31,Reputation,1318,17,456,,309,9007,279.0,9007
4,0,Reputation,1506,3,7,623.0,46,9013,62.0,9013
0,0,Reputation,390,0,69,,140,9136,,9136
0,0,Reputation,607,1,53,,75,9162,4025.0,9162
4,0,Reputation,328,8,2,17023.0,36,9171,4027.0,9171
2,11,Reputation,1921,14,154,,267,9174,3834.0,9174
1,0,Reputation,356,1,4,,12,9187,2392.0,9187
0,0,Reputation,436,7,12,,44,9196,2645.0,9196
0,0,Reputation,335,3,5,,16,9200,919.0,9200
2,0,Reputation,713,9,4,2150.0,38,9233,1451.0,9233
0,139,Reputation,1253,0,629,,175,9249,2116.0,9249
0,5,Reputation,1076,3,165,852.0,263,9253,4051.0,9253
1,0,Reputation,420,6,6,459.0,17,9330,,9330
10,0,Reputation,351,3,1,,3,9336,2669.0,9336
2,0,Reputation,312,10,15,1768.0,60,9342,4079.0,9342
1,2,Reputation,706,5,9,94.0,110,9343,1709.0,9343
0,54,Reputation,9800,5,1273,,946,9394,930.0,9394
6,5,Reputation,407,1,48,,57,9426,174.0,9426
4,13,Reputation,406,0,15,,60,9444,776.0,9444
4,0,Reputation,277,6,5,,25,9495,307.0,9495
0,0,Reputation,282,3,24,,52,9497,3567.0,9497
0,0,Reputation,308,1,9,,58,9572,3265.0,9572
2,0,Reputation,252,7,2,492.0,13,9577,4054.0,9577
13,0,Reputation,261,1,0,1638.0,13,9581,,9581
0,0,Reputation,328,4,14,,72,9583,183.0,9583
2,3,Reputation,658,8,31,232.0,48,9595,4083.0,9595
0,0,Reputation,262,0,17,,6,9618,11954.0,9618
3,1,Reputation,283,5,101,,51,9657,4110.0,9657
0,0,Reputation,412,3,18,470.0,60,9671,4213.0,9671
2,0,Reputation,255,1,36,,16,9677,1893.0,9677
0,1,Reputation,314,2,10,278.0,13,9724,4226.0,9724
1,1,Reputation,1725,5,246,754.0,217,9738,,9738
1,0,Reputation,258,5,23,,10,9816,2116.0,9816
4,0,Reputation,358,1,106,,39,9866,3567.0,9866
3,0,Reputation,323,8,15,,76,9887,3911.0,9887
0,3,Reputation,1342,0,123,,123,9964,4110.0,9964
3,1,Reputation,1766,18,111,,108,9975,2970.0,9975
6,1,Reputation,350,8,23,3366.0,82,10017,1445.0,10017
6,13,Reputation,1151,7,138,,214,10026,4253.0,10026
3,0,Reputation,284,17,22,,19,10028,88.0,10028
2,2,Reputation,1097,4,226,,111,10064,1356.0,10064
3,0,Reputation,435,1,48,322.0,62,10065,1371.0,10065
2,1,Reputation,798,5,66,,148,10069,696.0,10069
0,0,Reputation,327,0,10,,25,10119,3911.0,10119
0,1,Reputation,458,2,190,,63,10172,930.0,10172
3,0,Reputation,313,5,21,370.0,22,10210,4425.0,10210
2,0,Reputation,746,4,123,,69,10217,2669.0,10217
0,0,Reputation,325,2,38,236.0,63,10268,,10268
2,6,Reputation,661,4,137,282.0,98,10322,4468.0,10322
4,1,Reputation,353,3,37,85.0,21,10346,1763.0,10346
2,14,Reputation,1506,0,88,,124,10354,4443.0,10354
4,0,Reputation,408,12,8,,29,10380,1934.0,10380
7,1,Reputation,604,3,31,328.0,74,10389,4286.0,10389
2,1,Reputation,404,13,68,,60,10416,2817.0,10416
0,1,Reputation,481,2,11,,109,10435,4496.0,10435
1,0,Reputation,281,1,5,,30,10449,3567.0,10449
0,0,Reputation,870,1,26,,361,10479,2817.0,10479
0,0,Reputation,426,3,10,,56,10496,582.0,10496
2,5,Reputation,1205,7,404,,138,10500,4376.0,10500
7,20,Reputation,2384,2,55,,163,10524,3382.0,10524
1,1,Reputation,417,3,7,742.0,22,10543,4496.0,10543
2,4,Reputation,566,7,68,397.0,73,10598,2728.0,10598
4,12,Reputation,298,1,64,460.0,627,10619,4544.0,10619
0,6,Reputation,487,3,61,,31,10630,4505.0,10630
0,1,Reputation,442,3,107,,64,10683,42201.0,10683
0,0,Reputation,282,4,10,,91,10749,4376.0,10749
0,0,Reputation,337,8,27,,32,10760,4531.0,10760
3,0,Reputation,279,3,7,131.0,28,10767,4600.0,10767
1,0,Reputation,373,1,2,,35,10790,2958.0,10790
6,2,Reputation,1190,0,41,,182,10823,2546.0,10823
1,5,Reputation,7246,9,403,,582,10849,2392.0,10849
4,0,Reputation,278,9,6,,13,10950,4505.0,10950
2,0,Reputation,325,2,22,455.0,85,10963,4665.0,10963
0,0,Reputation,280,10,28,,12,11013,1108.0,11013
0,2,Reputation,1293,4,518,,147,11030,307.0,11030
0,42,Reputation,22275,8,2619,235.0,7395,11032,4001.0,11032
0,2,Reputation,476,1,8,,23,11052,2669.0,11052
0,1,Reputation,950,4,156,1348.0,1289,11060,4238.0,11060
3,0,Reputation,467,5,119,,32,11090,4376.0,11090
5,5,Reputation,1159,7,185,217.0,140,11091,82.0,11091
0,0,Reputation,456,4,29,258.0,32,11236,1764.0,11236
6,0,Reputation,326,2,10,,56,11240,71.0,11240
5,0,Reputation,390,1,13,140.0,47,11242,4753.0,11242
1,0,Reputation,260,9,13,,65,11279,442.0,11279
0,1,Reputation,606,6,36,722.0,156,11405,4496.0,11405
0,0,Reputation,276,1,5,98.0,22,11411,4823.0,11411
0,1,Reputation,413,1,21,,21,11456,3058.0,11456
0,3,Reputation,548,5,93,,47,11511,3382.0,11511
0,0,Reputation,370,2,24,199.0,51,11522,3727.0,11522
4,7,Reputation,563,5,27,,64,11523,4862.0,11523
3,0,Reputation,316,1,24,839.0,14,11583,4290.0,11583
2,0,Reputation,486,4,0,,48,11621,4862.0,11621
0,0,Reputation,853,3,95,124.0,121,11623,4900.0,11623
2,2,Reputation,545,5,100,1254.0,45,11634,4048.0,11634
0,6,Reputation,725,1,240,385.0,64,11708,4936.0,11708
1,37,Reputation,1512,3,178,,186,11849,2669.0,11849
0,36,Reputation,3091,7,598,,591,11852,919.0,11852
0,4,Reputation,3174,5,244,371.0,540,11867,3941.0,11867
8,3,Reputation,1137,9,45,347.0,66,11878,287.0,11878
8,57,Reputation,2555,3,460,875.0,284,11887,5003.0,11887
21,0,Reputation,304,3,19,4256.0,95,11899,3401.0,11899
0,2,Reputation,440,1,53,,29,11915,3903.0,11915
2,0,Reputation,966,2,33,,124,11954,2817.0,11954
14,8,Reputation,5850,1,343,,655,11981,8.0,11981
1,0,Reputation,552,7,18,535.0,44,11984,4373.0,11984
4,0,Reputation,281,0,3,,126,12008,601.0,12008
0,0,Reputation,372,0,9,,28,12031,2860.0,12031
6,0,Reputation,354,13,17,8989.0,18,12053,5003.0,12053
0,1,Reputation,306,1,10,511.0,13,12060,5077.0,12060
4,0,Reputation,329,3,4,,34,12096,334.0,12096
0,0,Reputation,279,0,49,,28,12106,686.0,12106
0,0,Reputation,289,2,11,79.0,57,12141,5099.0,12141
0,0,Reputation,253,0,5,,18,12142,601.0,12142
0,1,Reputation,665,4,62,,86,12147,5101.0,12147
2,0,Reputation,672,1,69,364.0,36,12258,4670.0,12258
0,1,Reputation,566,2,15,404.0,66,12265,4496.0,12265
0,18,Reputation,551,1,418,,73,12318,887.0,12318
2,0,Reputation,1003,1,22,,273,12329,2485.0,12329
0,6,Reputation,400,2,31,,28,12347,2775.0,12347
4,3,Reputation,787,5,652,,113,12359,4376.0,12359
2,0,Reputation,601,14,14,,22,12431,5172.0,12431
1,1,Reputation,852,2,51,,37,12436,686.0,12436
0,0,Reputation,316,4,46,,26,12463,4376.0,12463
5,0,Reputation,1537,3,44,575.0,228,12492,2849.0,12492
9,1,Reputation,872,6,100,,87,12518,4856.0,12518
0,0,Reputation,738,6,23,441.0,153,12521,4002.0,12521
0,2,Reputation,500,2,20,,52,12540,887.0,12540
0,0,Reputation,811,4,3,,635,12548,4505.0,12548
1,0,Reputation,332,1,11,126.0,18,12566,3033.0,12566
0,1,Reputation,526,1,8,,40,12583,4505.0,12583
0,0,Reputation,963,4,61,,149,12603,5179.0,12603
0,0,Reputation,666,3,86,539.0,21,12615,5279.0,12615
1,2,Reputation,622,2,6,92.0,197,12710,2956.0,12710
7,0,Reputation,453,2,11,,18,12719,1390.0,12719
0,0,Reputation,276,4,6,,31,12737,159.0,12737
2,1,Reputation,425,3,195,,51,12786,364.0,12786
5,1,Reputation,870,4,18,,54,12833,686.0,12833
2,1,Reputation,261,8,24,,37,12865,4253.0,12865
0,5,Reputation,1335,0,26,,121,12895,26.0,12895
1,0,Reputation,415,1,6,,55,12923,2164.0,12923
5,1,Reputation,515,8,3,477.0,28,12968,2164.0,12968
0,0,Reputation,315,1,17,442.0,54,13022,2848.0,13022
2,3,Reputation,4577,3,79,986.0,250,13047,559.0,13047
1,0,Reputation,283,1,0,,49,13154,1945.0,13154
0,0,Reputation,425,1,13,,39,13158,375.0,13158
2,0,Reputation,322,5,7,,51,13177,696.0,13177
0,0,Reputation,393,9,94,,73,13201,3277.0,13201
1,2,Reputation,276,2,60,,26,13254,3805.0,13254
0,0,Reputation,308,4,40,1374.0,13,13267,333.0,13267
1,0,Reputation,631,3,17,84.0,220,13362,3579.0,13362
2,0,Reputation,252,3,8,,16,13378,4505.0,13378
6,0,Reputation,309,12,19,,28,13402,183.0,13402
2,0,Reputation,338,2,0,45.0,29,13409,5518.0,13409
2,0,Reputation,298,3,1,,21,13473,5392.0,13473
0,1,Reputation,295,2,6,247.0,24,13474,5471.0,13474
0,1,Reputation,451,7,17,187.0,52,13516,603.0,13516
0,0,Reputation,1453,0,14,,55,13519,686.0,13519
0,0,Reputation,349,0,11,,51,13525,5494.0,13525
2,1,Reputation,279,1,46,7716.0,10,13526,2149.0,13526
2,0,Reputation,393,2,11,,27,13538,88.0,13538
5,0,Reputation,706,12,63,651.0,32,13555,1191.0,13555
0,1,Reputation,444,14,20,,98,13561,1390.0,13561
1,6,Reputation,315,1,41,92.0,15,13587,6245.0,13587
0,0,Reputation,855,6,304,213.0,66,13634,5549.0,13634
0,14,Reputation,932,5,283,,127,13669,183.0,13669
2,6,Reputation,2046,2,51,,248,13680,5539.0,13680
0,4,Reputation,415,0,18,,30,13684,686.0,13684
0,0,Reputation,388,5,24,2003.0,39,13702,,13702
2,0,Reputation,262,1,5,150.0,18,13799,5228.0,13799
5,1,Reputation,857,3,80,,62,13804,5539.0,13804
0,0,Reputation,2594,2,70,,137,13818,686.0,13818
0,0,Reputation,483,5,20,2293.0,40,13902,5647.0,13902
8,1,Reputation,328,8,7,,29,13915,919.0,13915
1,0,Reputation,420,4,34,606.0,50,13950,5346.0,13950
0,0,Reputation,269,2,0,,22,13962,11169.0,13962
0,0,Reputation,362,0,7,,11,14104,5739.0,14104
0,0,Reputation,259,7,9,,39,14125,5764.0,14125
1,0,Reputation,377,1,58,,39,14163,2728.0,14163
0,0,Reputation,336,1,10,247.0,16,14187,5797.0,14187
0,0,Reputation,4096,1,107,,337,14188,5739.0,14188
3,0,Reputation,301,36,0,,7,14230,4253.0,14230
0,1,Reputation,329,1,24,,47,14289,5836.0,14289
1,3,Reputation,481,4,51,,69,14346,4257.0,14346
1,0,Reputation,316,1,1,,14,14363,2728.0,14363
1,3,Reputation,2694,8,41,1450.0,193,14434,5785.0,14434
0,1,Reputation,293,2,28,345.0,120,14443,4770.0,14443
6,2,Reputation,447,3,55,,34,14463,4856.0,14463
7,0,Reputation,307,6,0,2387.0,195,14546,5837.0,14546
4,0,Reputation,271,7,0,,88,14560,2798.0,14560
0,5,Reputation,763,2,108,,89,14640,1764.0,14640
0,1,Reputation,279,1,4,617.0,62,14661,2704.0,14661
1,8,Reputation,802,2,109,,75,14675,4110.0,14675
2,2,Reputation,319,3,41,365.0,54,14729,5955.0,14729
0,2,Reputation,1443,1,386,,301,14730,5959.0,14730
1,104,Reputation,1006,1,83,120.0,137,14741,144.0,14741
5,2,Reputation,2241,6,96,1048.0,121,14803,5837.0,14803
3,1,Reputation,312,1,6,,73,14836,3501.0,14836
9,0,Reputation,301,3,1,,5,14845,6000.0,14845
0,0,Reputation,879,1,17,,126,14857,4505.0,14857
5,60,Reputation,1285,8,94,,261,14860,2150.0,14860
3,0,Reputation,650,3,70,,53,14888,74.0,14888
2,1,Reputation,1460,5,288,,183,16049,88.0,16049
1,0,Reputation,306,1,0,,38,16134,401.0,16134
0,0,Reputation,750,2,17,425.0,46,16137,2040.0,16137
1,1,Reputation,423,0,30,,105,16175,4738.0,16175
0,10,Reputation,2108,0,92,,163,16297,5739.0,16297
1,1,Reputation,293,2,123,2640.0,36,16319,561.0,16319
1,0,Reputation,266,0,2,,16,16446,6549.0,16446
5,1,Reputation,263,4,3,335.0,24,16542,3830.0,16542
2,1,Reputation,294,8,20,881.0,34,16557,6670.0,16557
0,0,Reputation,286,2,0,,62,16592,6577.0,16592
1,1,Reputation,611,2,46,180.0,49,16596,6678.0,16596
1,0,Reputation,501,2,61,,16,16612,4505.0,16612
0,4,Reputation,1036,5,95,,47,16640,6640.0,16640
1,14,Reputation,1469,3,144,2116.0,130,16709,6489.0,16709
8,0,Reputation,395,21,0,7974.0,11,16750,2113.0,16750
0,0,Reputation,1490,0,12,,35,16765,1709.0,16765
4,8,Reputation,312,0,143,297.0,135,16811,6534.0,16811
3,0,Reputation,376,6,6,,14,16812,919.0,16812
1,0,Reputation,347,4,22,964.0,84,16837,6757.0,16837
0,4,Reputation,1391,2,204,167.0,61,16859,6762.0,16859
1,0,Reputation,1148,0,213,698.0,99,16974,6834.0,16974
0,0,Reputation,363,2,55,65.0,91,16989,6836.0,16989
0,0,Reputation,286,6,1,1912.0,24,17042,2040.0,17042
1,0,Reputation,334,3,10,116.0,12,17046,1005.0,17046
0,10,Reputation,856,2,119,98.0,114,17096,5820.0,17096
0,0,Reputation,487,1,0,108.0,19,17124,6887.0,17124
5,163,Reputation,10690,3,3079,,1040,17230,5561.0,17230
8,1,Reputation,643,7,16,,68,17286,401.0,17286
0,3,Reputation,553,1,43,1370.0,82,17463,5785.0,17463
0,1,Reputation,354,4,10,,17,17475,3277.0,17475
0,0,Reputation,351,1,4,,18,17541,183.0,17541
0,16,Reputation,1917,1,139,,331,17661,3572.0,17661
1,2,Reputation,1274,5,23,617.0,72,17672,1443.0,17672
1,0,Reputation,284,2,3,131.0,13,17679,7100.0,17679
1,4,Reputation,356,0,16,,74,17812,2898.0,17812
1,0,Reputation,255,3,0,179.0,17,17882,7196.0,17882
0,1,Reputation,3559,0,88,,206,17908,6961.0,17908
2,0,Reputation,1010,0,18,,168,18128,6961.0,18128
8,0,Reputation,768,4,20,3005.0,47,18152,7234.0,18152
0,0,Reputation,256,3,5,,19,18164,812.0,18164
0,1,Reputation,383,11,8,2560.0,21,18215,1215.0,18215
1,3,Reputation,441,1,47,,30,18268,7337.0,18268
1,3,Reputation,826,1,2,53.0,39,18274,7308.0,18274
2,0,Reputation,400,1,21,,24,18291,1118.0,18291
1,0,Reputation,869,5,10,1908.0,72,18459,7504.0,18459
3,0,Reputation,585,8,62,,75,18528,2126.0,18528
5,0,Reputation,546,7,34,1725.0,27,18563,7397.0,18563
5,1,Reputation,590,2,53,,49,19762,557.0,19762
0,0,Reputation,328,0,31,,34,19815,1036.0,19815
0,8,Reputation,2336,1,339,,260,19879,8013.0,19879
0,1,Reputation,321,0,11,,14,19901,7419.0,19901
3,0,Reputation,276,4,10,,25,20048,887.0,20048
0,1,Reputation,649,3,14,,29,20085,2310.0,20085
0,1,Reputation,378,1,34,330.0,32,20148,7820.0,20148
0,1,Reputation,458,1,27,,241,20344,8234.0,20344
7,23,Reputation,1386,5,422,417.0,216,20381,5795.0,20381
1,0,Reputation,346,2,1,1268.0,29,20457,8982.0,20457
0,0,Reputation,270,0,9,,7,20486,8605.0,20486
2,2,Reputation,384,9,28,,109,20556,6633.0,20556
5,3,Reputation,383,2,62,,20,20587,6993.0,20587
2,1,Reputation,428,4,23,,25,20603,7555.0,20603
8,0,Reputation,283,2,9,,33,20650,4856.0,20650
7,0,Reputation,447,3,48,299.0,27,20666,5025.0,20666
1,0,Reputation,1313,6,0,,129,20776,8076.0,20776
7,0,Reputation,423,4,4,,88,20884,4398.0,20884
5,0,Reputation,366,1,7,109.0,109,20980,8491.0,20980
0,1,Reputation,302,1,6,,29,20995,4505.0,20995
2,0,Reputation,306,5,67,,40,21030,8507.0,21030
4,131,Reputation,5807,5,6054,,813,21054,6129.0,21054
1,54,Reputation,680,1,292,,76,21072,7224.0,21072
0,0,Reputation,306,1,10,,11,21168,2044.0,21168
16,2,Reputation,790,-4,48,,104,21240,6633.0,21240
0,0,Reputation,306,4,0,2512.0,14,21340,2040.0,21340
9,0,Reputation,565,5,0,,19,21466,7972.0,21466
0,0,Reputation,316,2,96,,30,21521,8678.0,21521
1,39,Reputation,1888,4,1243,,286,21599,7529.0,21599
0,0,Reputation,931,0,238,,33,21654,8725.0,21654
3,12,Reputation,822,0,87,38.0,67,21846,2387.0,21846
1,3,Reputation,395,1,25,,34,21972,8605.0,21972
0,8,Reputation,553,5,51,,433,21998,4856.0,21998
1,200,Reputation,13806,2,401,,2722,22047,2669.0,22047
0,0,Reputation,294,2,45,,25,22088,8724.0,22088
7,0,Reputation,610,8,296,,73,22228,7828.0,22228
0,0,Reputation,273,4,22,,18,22314,4253.0,22314
9,2,Reputation,535,1,13,112.0,74,22356,9001.0,22356
3,1,Reputation,496,9,7,1884.0,22,22387,976.0,22387
1,0,Reputation,316,2,0,1268.0,7,22414,6434.0,22414
3,0,Reputation,2059,2,44,65.0,298,22452,6624.0,22452
1,103,Reputation,2147,12,2219,2256.0,1471,22468,8733.0,22468
4,1,Reputation,873,3,80,112.0,37,22543,9091.0,22543
0,2,Reputation,572,7,12,,43,23801,4376.0,23801
0,2,Reputation,329,9,38,,15,23840,401.0,23840
1,10,Reputation,6235,3,147,,514,23853,8507.0,23853
0,0,Reputation,262,5,14,372.0,11,23891,8067.0,23891
2,0,Reputation,332,0,0,,10,24056,2669.0,24056
5,4,Reputation,1136,1,1346,493.0,56,24073,9571.0,24073
9,0,Reputation,354,24,0,,5,24080,7290.0,24080
0,1,Reputation,365,3,24,163.0,13,24175,9630.0,24175
7,0,Reputation,321,1,0,445.0,42,24197,,24197
1,1,Reputation,658,1,225,,62,24341,2860.0,24341
0,1,Reputation,1088,3,24,,84,24498,2789.0,24498
0,0,Reputation,722,0,41,,42,24515,6000.0,24515
0,12,Reputation,1320,1,198,,344,24617,9253.0,24617
4,12,Reputation,2103,4,196,,158,24669,8605.0,24669
4,0,Reputation,291,1,69,,37,24671,7972.0,24671
0,2,Reputation,263,5,9,,20,24728,4856.0,24728
6,91,Reputation,1530,2,1316,,357,24808,1739.0,24808
1,0,Reputation,342,1,71,51.0,42,24848,9942.0,24848
0,10,Reputation,1057,1,33,776.0,150,24905,9972.0,24905
4,0,Reputation,346,2,0,,7,25084,2817.0,25084
0,0,Reputation,369,2,61,,109,25103,9394.0,25103
0,1,Reputation,477,4,96,,46,25133,4611.0,25133
0,1,Reputation,392,2,56,,30,25184,10026.0,25184
3,0,Reputation,2725,1,60,,224,25212,10086.0,25212
1,0,Reputation,378,7,5,,20,25292,9738.0,25292
0,0,Reputation,262,2,5,1788.0,13,25386,9247.0,25386
2,0,Reputation,439,4,16,1356.0,34,25392,3262.0,25392
1,2,Reputation,299,4,25,,103,25675,5443.0,25675
8,0,Reputation,408,25,0,,27,25692,88.0,25692
4,6,Reputation,2196,0,298,73.0,206,25936,10412.0,25936
1,0,Reputation,537,5,33,,75,25944,9394.0,25944
1,3,Reputation,302,2,13,545.0,24,25965,4908.0,25965
8,0,Reputation,306,7,20,,17,25973,9444.0,25973
1,0,Reputation,900,1,62,182.0,101,26105,9887.0,26105
1,0,Reputation,304,1,12,,28,26173,7972.0,26173
5,1,Reputation,735,8,7,,25,26206,5739.0,26206
